,Birth_rate,Business_Tax_Rate,Co2_Emmissions,Days_to_Start_Business,Ease_of_business,Energy_Usage,GDP,Health_Exp_percent_gdp,Health_exp_capita,Hours_to_tax,Infant_Mortality_Rate,Internet_Usage,Lending_Interest,Life_Expectancy_Female,Life_Expectancy_Male,Mobile_Phone_Usage,Population_0_14,Population_15_64,Population_65_plus,Population_Total,Population_Urban,Tourism_Inbound,Tourism_Outbound,pop
107,0.013428571428571429,35.41428571428572,584.0,36.0,142.14285714285714,15443.714285714286,1563667800.0,0.06471428571428571,3697.5714285714284,234.14285714285714,0.0025714285714285713,0.7428571428571428,0.109,81.42857142857143,76.0,0.4571428571428572,0.2072857142857143,0.6618571428571428,0.1305714285714286,76806.0,0.518,616714285.7142857,159428571.42857143,0.9997142857142857
108,0.01,40.68571428571429,451441.0,27.857142857142858,88.85714285714286,171522.0,1104009462562.0,0.079,1527.0,281.14285714285717,0.005,0.2,0.07,83.0,77.0,0.7,0.143,0.674,0.183,56942108.0,0.672,28706000000.0,18169000000.0,1.0
109,0.023,46.785714285714285,851.2857142857143,44.57142857142857,126.14285714285714,1545.0,1849196082.0,0.063,3284.1428571428573,260.57142857142856,0.0027142857142857142,0.4428571428571429,0.09428571428571429,70.0,66.0,0.7857142857142858,0.2404285714285714,0.6898571428571428,0.07014285714285715,1700000.0,0.5822857142857144,501428571.4285714,193714285.7142857,1.0004285714285714
110,0.009,41.54285714285714,6241.0,41.857142857142854,140.28571428571428,3832.0,7833068425.0,0.06,197.0,240.0,0.015,0.1,0.119,76.0,65.0,0.2,0.179,0.671,0.15,2367550.0,0.681,172000000.0,281000000.0,1.0
111,0.013,66.31428571428572,193.85714285714286,21.285714285714285,142.71428571428572,16929.571428571428,2483890594.0,0.060428571428571436,3847.8571428571427,293.85714285714283,0.0027142857142857147,0.4,0.09342857142857143,80.0,74.0,0.3,0.2357142857142857,0.6671428571428571,0.09728571428571428,33093.0,0.151,560857142.8571428,118000000.0,1.000142857142857
112,0.01,49.01428571428572,12200.0,54.285714285714285,134.85714285714286,7131.0,11434200000.0,0.065,212.0,419.85714285714283,0.01,0.1,0.121,78.0,67.0,0.2,0.199,0.662,0.139,3499536.0,0.67,430000000.0,261000000.0,1.0
113,0.013,42.871428571428574,8240.0,39.0,127.42857142857143,3335.0,20267551133.0,0.075,3495.0,227.57142857142858,0.004,0.2,0.11171428571428572,81.0,75.0,0.7,0.189,0.67,0.141,436300.0,0.842,1686000000.0,1309000000.0,1.0
114,0.013,43.34285714285714,12064.0,126.14285714285714,141.42857142857142,2668.0,3586883989.0,0.087,153.0,306.2857142857143,0.014,0.0,0.189,76.0,71.0,0.1,0.224,0.676,0.1,2052129.0,0.585,88000000.0,58000000.0,1.0
115,0.012,46.84285714285715,2065.0,35.857142857142854,129.0,676.0,3957418083.0,0.066,643.0,278.42857142857144,0.007,0.1,0.073,80.0,76.0,0.3,0.207,0.686,0.107,381363.0,0.924,731000000.0,224000000.0,1.0
116,0.012,48.62857142857143,3513.0,44.857142857142854,126.42857142857143,2883.0,1288420223.0,0.067,24.0,234.71428571428572,0.025,0.0,0.338,71.0,63.0,0.0,0.237,0.663,0.1,3639592.0,0.458,57000000.0,86000000.0,1.0
117,0.013142857142857142,38.385714285714286,143.57142857142858,114.85714285714286,142.42857142857142,20243.0,2647883820.0,0.033,2685.0,275.85714285714283,0.004,0.4,0.1464285714285714,84.0,78.28571428571429,0.4,0.2357142857142857,0.6671428571428571,0.09728571428571428,32081.0,1.0,569714285.7142857,118142857.14285715,1.000142857142857
118,0.013,35.885714285714286,851.2857142857143,33.714285714285715,128.71428571428572,16031.285714285714,984279596.0,0.075,121.0,106.0,0.013,0.4428571428571428,0.10214285714285716,77.0,71.0,0.7857142857142858,0.213,0.673,0.113,611196.0,0.585,501428571.4285714,193714285.7142857,0.999
119,0.013,35.814285714285724,165363.0,26.142857142857142,96.85714285714286,73223.0,385074626866.0,0.08,1932.0,164.85714285714286,0.005,0.4,0.048,81.0,76.0,0.7,0.186,0.679,0.136,15925513.0,0.768,11285000000.0,13649000000.0,1.001
120,0.013,42.357142857142854,38808.0,30.714285714285715,102.42857142857143,26092.0,168288531891.0,0.091,3432.0,318.2857142857143,0.004,0.5,0.089,81.0,76.0,0.7,0.2,0.648,0.152,4490967.0,0.761,2521000000.0,4893000000.0,1.0
121,0.01,41.1,301691.0,27.142857142857142,102.85714285714286,89116.0,171276118424.0,0.055,247.0,243.28571428571428,0.008,0.1,0.2,78.0,70.0,0.2,0.194,0.684,0.123,38258629.0,0.617,6128000000.0,3417000000.0,1.0010000000000001
122,0.012,40.357142857142854,62966.0,26.428571428571427,114.57142857142857,24673.0,117299520914.0,0.093,1070.0,283.85714285714283,0.006,0.2,0.09657142857142856,80.0,73.0,0.6,0.162,0.676,0.162,10289898.0,0.544,6027000000.0,2754000000.0,1.0
123,0.01,52.27142857142858,89985.0,53.714285714285715,105.0,36228.0,37305099928.0,0.043,72.0,313.85714285714283,0.023,0.0,0.539,75.0,68.0,0.1,0.186,0.68,0.134,22442971.0,0.53,394000000.0,447000000.0,1.0
124,0.009,37.285714285714285,1558112.0,25.714285714285715,104.28571428571429,619265.0,259708496267.0,0.054,96.0,159.85714285714286,0.02,0.0,0.244,72.0,59.0,0.0,0.182,0.694,0.124,146596870.0,0.734,3429000000.0,8848000000.0,0.9999999999999999
125,0.017285714285714286,33.24285714285714,135.28571428571428,29.714285714285715,123.0,9625.57142857143,773907642.0,0.053,2161.0,111.14285714285714,0.005,0.5,0.092,84.0,77.0,0.5,0.2357142857142857,0.6671428571428571,0.09728571428571428,26969.0,0.934,415714285.71428573,116428571.42857143,1.000142857142857
126,0.01,43.67142857142857,556.8571428571429,21.0,131.71428571428572,13728.0,6082791506.0,0.074,51.0,334.0,0.011,0.0,0.063,75.0,70.0,0.042857142857142864,0.202,0.669,0.129,7516346.0,0.532,831285714.2857143,173142857.14285713,1.0
127,0.01,39.41428571428572,37312.0,30.857142857142858,129.14285714285714,17743.0,28724041828.0,0.055,208.0,230.85714285714286,0.01,0.1,0.149,77.0,69.0,0.2,0.197,0.689,0.114,5388720.0,0.562,441000000.0,341000000.0,0.9999999999999999
128,0.009,40.214285714285715,14265.0,30.142857142857142,127.42857142857143,6413.0,19979467790.0,0.083,831.0,245.14285714285714,0.005,0.2,0.158,79.0,72.0,0.6,0.159,0.7,0.141,1988925.0,0.508,1016000000.0,544000000.0,1.0
129,0.01,41.92857142857143,294434.0,28.0,102.42857142857143,121856.0,580345494748.0,0.072,1045.0,269.57142857142856,0.005,0.1,0.052,83.0,76.0,0.6,0.148,0.684,0.169,40263216.0,0.763,32656000000.0,7710000000.0,1.0010000000000001
130,0.01,43.885714285714286,49794.0,27.857142857142858,95.71428571428571,47556.0,247260155858.0,0.082,2282.0,204.85714285714286,0.003,0.5,0.058,82.0,77.0,0.7,0.184,0.643,0.173,8872109.0,0.84,4825000000.0,8959000000.0,1.0
131,0.011,34.67142857142857,39050.0,26.714285714285715,101.14285714285714,25005.0,256042925982.0,0.099,3541.0,171.71428571428572,0.005,0.5,0.043,83.0,77.0,0.6,0.174,0.673,0.153,7184250.0,0.733,8988000000.0,7360000000.0,1.0
132,0.021,40.199999999999996,216148.0,24.857142857142858,104.28571428571429,76348.0,266567532726.0,0.049,196.0,263.14285714285717,0.034,0.0,0.08571428571428572,74.0,66.0,0.3,0.307,0.634,0.06,63174483.0,0.647,7636000000.0,1713000000.0,1.0010000000000001
133,0.008,41.557142857142864,320774.0,30.142857142857142,105.57142857142857,133794.0,31261527363.0,0.056,36.0,228.0,0.016,0.0,0.415,74.0,62.0,0.0,0.175,0.688,0.138,49175848.0,0.671,563000000.0,561000000.0,1.001
134,0.012,44.614285714285714,543662.0,27.571428571428573,73.71428571428571,222940.0,1493628385535.0,0.07,1761.0,203.85714285714286,0.006,0.3,0.06,80.0,75.0,0.7,0.19,0.652,0.158,58892514.0,0.787,29978000000.0,47009000000.0,1.0
135,0.021,46.90000000000001,18643.0,67.85714285714286,120.85714285714286,5865.0,9063147901.0,0.035,476.0,383.42857142857144,0.011,0.1,0.116,76.0,74.0,0.3,0.308,0.667,0.024,668239.0,0.884,854000000.0,425000000.0,0.9990000000000001
136,0.019,46.357142857142854,372703.0,36.57142857142857,108.0,122983.0,101286514977.0,0.046,231.0,293.7142857142857,0.029,0.0,0.10942857142857143,71.0,69.0,0.0,0.347,0.611,0.042,65911052.0,0.64,677000000.0,671000000.0,1.0
137,0.036,37.4,72445.0,9.857142857142858,157.28571428571428,25937.0,6723612586.0,0.008,7.0,271.2857142857143,0.036,0.028571428571428574,0.274,73.0,69.0,0.014285714285714287,0.428,0.537,0.035,23801156.0,0.685,2000000.0,9000000.0,1.0
138,0.022,41.67142857142858,62691.0,24.714285714285715,114.57142857142857,18234.0,124895151203.0,0.074,1454.0,217.42857142857142,0.006,0.2,0.128,81.0,77.0,0.7,0.281,0.619,0.1,6289000.0,0.912,4611000000.0,3733000000.0,1.0
139,0.031,44.84285714285715,15508.0,60.42857142857143,145.42857142857142,4864.0,8457923945.0,0.097,171.0,320.0,0.023,0.0,0.118,73.0,70.0,0.1,0.394,0.575,0.031,4797000.0,0.798,935000000.0,387000000.0,1.0
140,0.024,49.642857142857146,55181.0,36.57142857142857,105.0,18805.0,37718011469.0,0.025,494.0,218.42857142857142,0.011,0.1,0.089,74.0,72.0,0.3,0.257,0.712,0.031,1906231.0,0.981,394000000.0,2852000000.0,1.0
141,0.019,43.74285714285714,15354.0,41.714285714285715,135.0,4907.0,17260364842.0,0.109,579.0,275.0,0.017,0.1,0.182,76.0,73.0,0.2,0.286,0.643,0.071,3235380.0,0.86,742000000.0,296857142.85714287,1.0
142,0.024,47.9,21896.0,34.714285714285715,127.42857142857143,8083.0,19867880550.0,0.031,264.0,364.14285714285717,0.014,0.0,0.101,74.0,70.0,0.1,0.372,0.605,0.023,2192535.0,0.716,377000000.0,629000000.0,1.0
143,0.019,43.557142857142864,34730.0,40.142857142857146,129.42857142857142,10876.0,17759889598.0,0.022,652.0,328.0,0.011,0.0,0.122,78.0,76.0,0.2,0.259,0.724,0.017,593693.0,0.963,128000000.0,307000000.0,1.0
144,0.027,41.92857142857143,296935.0,26.0,93.71428571428571,101325.0,188441864875.0,0.042,398.0,269.57142857142856,0.019,0.0,0.08042857142857143,74.0,71.0,0.1,0.384,0.581,0.035,20144584.0,0.798,2277285714.285714,530857142.85714287,1.0
145,0.03,48.9,51048.0,27.857142857142858,132.28571428571428,15765.0,19325894913.0,0.049,59.0,192.14285714285714,0.02,0.0,0.09,75.0,72.0,0.0,0.408,0.558,0.034,16371208.0,0.519,1082000000.0,669000000.0,1.0
146,0.017,48.54285714285715,112562.0,33.0,120.71428571428571,33944.0,104337375343.0,0.022,752.0,256.57142857142856,0.01,0.2,0.097,75.0,73.0,0.5,0.254,0.736,0.01,3026352.0,0.802,1063000000.0,3019000000.0,1.0
147,0.039,46.71428571428572,14639.0,58.142857142857146,112.28571428571429,4747.0,9636342275.0,0.041,25.0,309.57142857142856,0.069,0.0,0.195,62.0,59.0,0.0,0.486,0.485,0.029,17522537.0,0.263,73000000.0,127000000.0,1.0
148,0.014714285714285713,57.68571428571429,591.4285714285714,18.142857142857142,87.14285714285714,51.57142857142857,1555635241.857143,0.13499999999999998,584.4285714285714,157.14285714285714,0.022571428571428572,0.6142857142857142,0.0897142857142857,71.85714285714286,66.85714285714286,0.0,0.2862857142857143,0.64,0.07357142857142858,57522.0,0.886,361714285.71428573,80714285.71428572,0.999857142857143
149,0.013,40.714285714285715,329605.0,28.571428571428573,96.85714285714286,108110.0,415208189412.0,0.081,1713.0,242.28571428571428,0.005,0.5,0.093,82.0,77.0,0.4,0.207,0.669,0.124,19153000.0,0.872,13016000000.0,8780000000.0,1.0
150,0.025,39.57142857142857,865.0,38.57142857142857,123.0,20696.571428571428,1684109743.0,0.039,80.0,191.71428571428572,0.021,0.0,0.084,70.0,65.0,0.1,0.351,0.615,0.034,811647.0,0.479,291000000.0,96000000.0,1.0
151,0.02,39.42857142857143,631.0,37.142857142857146,150.71428571428572,19456.428571428572,3447543138.0,0.064,3178.5714285714284,343.42857142857144,0.0025714285714285717,0.1,0.12257142857142857,75.0,70.0,0.2,0.318,0.64,0.043,237267.0,0.561,202571428.57142857,167000000.0,1.001
152,0.022,42.17142857142857,230.28571428571428,115.42857142857143,95.28571428571429,75.85714285714286,478039706.5714286,0.076,195.14285714285714,272.7142857142857,0.029142857142857144,0.2,0.2057142857142857,78.0,73.0,0.2,0.305,0.642,0.054,155328.0,0.931,203100000.0,65671428.571428575,1.0010000000000001
153,0.029,37.7,33.0,24.285714285714285,135.14285714285714,22769.714285714286,67512715.0,0.079,65.0,215.42857142857142,0.054,0.0,0.22957142857142857,68.0,62.0,0.0,0.399,0.567,0.034,82788.0,0.43,2700000.0,7628571.428571428,1.0
154,0.014285714285714287,37.857142857142854,77.0,70.0,135.14285714285714,21.0,110937729.0,0.225,466.0,197.14285714285714,0.034,0.0,0.19557142857142856,68.0,63.0,0.0,0.2742857142857143,0.642,0.08371428571428573,52161.0,0.684,3000000.0,200000.0,1.0
155,0.03,47.42857142857143,136.0,20.857142857142858,135.14285714285714,18115.428571428572,233226323.0,0.078,170.0,218.85714285714286,0.042,0.0,0.153,68.0,67.0,0.5714285714285714,0.403,0.56,0.037,107430.0,0.223,17000000.0,5000000.0,1.0
156,0.021,38.25714285714286,2299.0,131.42857142857142,142.42857142857142,16986.85714285714,2682347064.0,0.064,3178.5714285714284,303.14285714285717,0.0025714285714285713,0.1,0.10742857142857143,78.0,72.0,0.2,0.287,0.654,0.059,213230.0,0.618,111000000.0,156142857.14285713,1.0
157,0.015,50.32857142857143,32897.0,25.857142857142858,113.42857142857143,17056.0,52011621745.0,0.076,1052.0,250.85714285714286,0.006,0.5,0.078,81.0,76.0,0.4,0.227,0.655,0.118,3857700.0,0.857,2272000000.0,1235000000.0,1.0
158,0.035,44.67142857142857,2688.0,35.0,150.71428571428572,20272.0,3521348155.0,0.04,26.0,292.0,0.058,0.0,0.175,61.0,57.0,0.0,0.402,0.573,0.025,5379226.0,0.132,7000000.0,50000000.0,1.0
159,0.031,51.17142857142857,139.0,19.0,135.14285714285714,19222.0,239698992.0,0.06,80.0,176.57142857142858,0.019,0.0,0.10828571428571429,73.0,66.0,0.0,0.407,0.548,0.045,174614.0,0.22,41000000.0,6714285.714285715,1.0
160,0.036,62.77142857142858,165.0,66.14285714285714,120.28571428571429,16173.0,435101217.0,0.046,48.0,244.0,0.028,0.0,0.146,64.0,62.0,0.0,0.419,0.553,0.028,412336.0,0.158,4000000.0,12200000.0,1.0
161,0.028,42.614285714285714,121.0,80.85714285714286,135.14285714285714,22769.714285714286,188623258.0,0.048,92.0,241.71428571428572,0.015,0.0,0.113,73.0,69.0,0.0,0.384,0.559,0.057,97962.0,0.23,7000000.0,4271428.571428572,1.0
162,0.032,50.91428571428571,81.0,25.571428571428573,135.14285714285714,20696.571428571428,272014693.0,0.036,52.0,176.57142857142858,0.02,0.0,0.099,69.0,66.0,0.0,0.415,0.552,0.033,185058.0,0.217,69000000.0,9000000.0,1.0
163,0.02,33.857142857142854,345.0,31.0,117.0,20696.571428571428,787693391.0,0.04,408.0,189.57142857142858,0.014,0.1,0.122,76.0,71.0,0.3,0.292,0.637,0.071,77648.0,0.321,291000000.0,31000000.0,1.0
164,0.019,38.27142857142858,141077.0,26.0,95.85714285714286,60954.0,344272910000.0,0.092,710.0,223.28571428571428,0.018,0.1,0.111,78.0,70.0,0.2,0.279,0.621,0.099,36903067.0,0.891,3195000000.0,5460000000.0,0.999
165,0.014,54.3,2233.0,44.285714285714285,129.85714285714286,19688.14285714286,1873452514.0,0.064,3178.5714285714284,278.42857142857144,0.0025714285714285713,0.2,0.121,76.0,71.0,0.2,0.232,0.692,0.076,90858.0,0.467,850000000.0,163000000.0,0.9999999999999999
166,0.018,42.857142857142854,1668.0,37.57142857142857,113.85714285714286,20696.571428571428,6327552000.0,0.052,1107.0,292.85714285714283,0.013,0.1,0.06,75.0,69.0,0.1,0.293,0.654,0.054,297759.0,0.82,1753000000.0,348000000.0,1.0010000000000001
167,0.013,56.42857142857143,1188.0,50.0,147.28571428571428,20696.571428571428,3119500000.0,0.063,602.0,275.85714285714283,0.015,0.0,0.102,75.0,71.0,0.1,0.219,0.666,0.115,267190.0,0.338,733000000.0,141000000.0,1.0
168,0.029,40.614285714285714,689.0,21.714285714285715,133.0,20696.571428571428,831750000.0,0.04,139.0,184.57142857142858,0.021,0.1,0.16,74.0,67.0,0.1,0.402,0.555,0.043,238586.0,0.477,111000000.0,44000000.0,1.0
169,0.014,53.857142857142854,495.0,37.42857142857143,150.71428571428572,20696.571428571428,3480219000.0,0.06271428571428571,3662.714285714286,353.57142857142856,0.0025714285714285713,0.4,0.124,81.0,75.0,0.2,0.2742857142857143,0.642,0.08371428571428573,61833.0,1.0,431000000.0,144714285.7142857,1.0
170,0.031,46.94285714285714,10224.0,29.285714285714285,151.28571428571428,3737.0,8397858185.0,0.061,60.0,289.2857142857143,0.057,0.0,0.346,65.0,61.0,0.1,0.398,0.56,0.042,8495271.0,0.618,101000000.0,116000000.0,1.0
171,0.021,41.92857142857143,327984.0,26.0,83.85714285714286,187442.0,644701831101.0,0.072,265.0,269.57142857142856,0.029,0.0,0.568,74.0,67.0,0.1,0.296,0.649,0.055,174504898.0,0.812,1969000000.0,4548000000.0,1.0
172,0.011,39.94285714285714,534484.0,25.0,79.14285714285714,251450.0,739455928894.0,0.088,2090.0,199.14285714285714,0.005,0.5,0.073,82.0,77.0,0.3,0.192,0.683,0.125,30769700.0,0.795,13035000000.0,15125000000.0,1.0
173,0.010142857142857144,43.114285714285714,455.0,24.0,94.42857142857143,1780.4285714285713,3136518189.714286,0.040428571428571425,6312.285714285715,131.28571428571428,0.0032857142857142855,0.6571428571428571,0.0662857142857143,83.0,78.14285714285714,0.3,0.34914285714285714,0.6062857142857142,0.04485714285714286,41685.0,1.0,559000000.0,334000000.0,1.0002857142857142
174,0.017,37.98571428571429,58694.0,35.0,120.0,25174.0,79328640264.0,0.077,390.0,212.57142857142858,0.009,0.2,0.148,80.0,74.0,0.2,0.278,0.65,0.072,15454402.0,0.861,1179000000.0,904000000.0,1.0
175,0.023,43.557142857142864,57924.0,27.857142857142858,108.0,25814.0,99886577576.0,0.059,148.0,243.85714285714286,0.021,0.0,0.188,75.0,67.0,0.1,0.328,0.624,0.047,39897984.0,0.721,1313000000.0,1452000000.0,0.999
176,0.02,39.94285714285714,5475.0,47.42857142857143,109.0,2874.0,15946443103.0,0.071,287.0,305.57142857142856,0.011,0.1,0.249,80.0,75.0,0.1,0.315,0.631,0.055,3929588.0,0.59,1477000000.0,551000000.0,1.001
177,0.013,39.857142857142854,26039.0,34.57142857142857,105.57142857142857,12859.0,30565200000.0,0.061,166.0,238.28571428571428,0.007,0.0,0.09328571428571429,79.0,75.0,0.0,0.216,0.685,0.099,11138416.0,0.753,1948000000.0,422285714.28571427,1.0
178,0.02014285714285714,33.07142857142857,204.14285714285714,23.714285714285715,94.42857142857143,1780.4285714285713,298236610.5714286,0.08671428571428572,223.42857142857142,140.0,0.029428571428571422,0.35714285714285715,0.10685714285714284,78.85714285714286,73.85714285714286,0.41428571428571426,0.249,0.648,0.103,133860.0,0.908,227000000.0,210285714.2857143,1.0
179,0.012285714285714285,46.67142857142857,103.0,23.571428571428573,128.0,18994.714285714286,324463833.0,0.05,231.0,181.71428571428572,0.014,0.1,0.117,83.42857142857143,78.14285714285714,0.0,0.2742857142857143,0.642,0.08371428571428573,69679.0,0.653,48000000.0,9000000.0,1.0
180,0.025,41.02857142857143,20117.0,32.42857142857143,113.14285714285714,7499.0,23996656676.0,0.063,173.0,242.14285714285714,0.033,0.0,0.268,74.0,68.0,0.1,0.349,0.599,0.051,8663421.0,0.617,2860000000.0,440000000.0,0.999
181,0.025,40.885714285714286,20942.0,31.571428571428573,125.57142857142857,7815.0,18327386416.0,0.036,53.0,233.28571428571428,0.028,0.0,0.171,76.0,71.0,0.0,0.345,0.604,0.051,12533087.0,0.603,451000000.0,416000000.0,1.0
182,0.025,53.642857142857146,5743.0,37.0,126.42857142857143,3968.0,13134100000.0,0.081,179.0,479.57142857142856,0.027,0.0,0.14,74.0,65.0,0.1,0.383,0.562,0.055,5958794.0,0.589,437000000.0,219000000.0,1.0
183,0.016,39.0,532.0,20.714285714285715,112.28571428571429,12635.285714285714,1068024994.0,0.06,3700.714285714286,258.2857142857143,0.0027142857142857142,0.3,0.09185714285714286,70.0,64.0,0.3,0.2357142857142857,0.6671428571428571,0.09728571428571428,56200.0,0.816,465571428.5714286,129714285.71428572,1.000142857142857
184,0.019,36.800000000000004,191.0,20.142857142857142,109.57142857142857,15235.57142857143,523256355.0,0.066,339.0,202.85714285714286,0.014,0.0,0.116,73.0,68.0,0.0,0.35,0.572,0.078,101620.0,0.359,93000000.0,8000000.0,0.9999999999999999
185,0.037,44.142857142857146,9916.0,34.57142857142857,132.42857142857142,7041.0,19290566570.0,0.056,96.0,227.28571428571428,0.04,0.0,0.209,71.0,64.0,0.1,0.441,0.519,0.04,11204183.0,0.451,498000000.0,216000000.0,1.0
186,0.022,41.2,1610.0,32.285714285714285,104.57142857142857,18118.571428571428,712667925.0,0.058,56.0,173.71428571428572,0.039,0.1,0.173,67.0,60.0,0.1,0.354,0.602,0.045,744471.0,0.287,80000000.0,77000000.0,1.001
187,0.031,41.385714285714286,1368.0,62.857142857142854,141.42857142857142,2010.0,3664503846.0,0.061,26.0,241.0,0.075,0.0,0.314,59.0,56.0,0.0,0.403,0.557,0.04,8578234.0,0.356,128000000.0,173000000.0,1.0
188,0.032,41.82857142857143,5031.0,25.0,127.42857142857143,2990.0,7105529647.0,0.066,76.0,222.57142857142858,0.031,0.0,0.268,73.0,68.0,0.0,0.424,0.537,0.039,6235561.0,0.455,263000000.0,198000000.0,1.0
189,0.021,44.642857142857146,10319.0,58.285714285714285,126.57142857142857,3829.0,9008629729.0,0.055,189.0,273.0,0.02,0.0,0.233,73.0,68.0,0.1,0.327,0.599,0.075,2589389.0,0.518,1577000000.0,238000000.0,1.001
190,0.024,41.92857142857143,381518.0,26.142857142857142,86.14285714285714,145384.0,683647980782.0,0.051,328.0,269.57142857142856,0.022,0.1,0.169,77.0,72.0,0.1,0.341,0.61,0.049,103873607.0,0.747,9133000000.0,6365000000.0,1.0
191,0.028,37.07142857142857,3762.0,128.0,141.71428571428572,2522.0,5107329010.0,0.054,54.0,199.28571428571428,0.033,0.0,0.181,72.0,67.0,0.0,0.409,0.554,0.037,5100920.0,0.547,129000000.0,126000000.0,1.0
192,0.024,39.77142857142858,5790.0,47.57142857142857,124.0,2569.0,11620500000.0,0.078,295.0,320.85714285714283,0.022,0.1,0.105,78.0,73.0,0.1,0.321,0.623,0.055,3054812.0,0.622,628000000.0,241000000.0,0.999
193,0.028,38.74285714285714,3689.0,45.57142857142857,140.28571428571428,3850.0,8195993231.0,0.081,124.0,281.57142857142856,0.028,0.0,0.268,72.0,68.0,0.2,0.382,0.574,0.044,5350253.0,0.553,88000000.0,154000000.0,1.0
194,0.024,49.857142857142854,30297.0,36.42857142857143,113.42857142857143,12222.0,50681123109.0,0.047,96.0,288.0,0.03,0.0,0.3,73.0,68.0,0.0,0.341,0.611,0.048,26000080.0,0.73,861000000.0,641000000.0,1.0
